_MEMBER_CNet-SVM,_MEMBER_Enet-SVM,_MEMBER_L2SCAD-SVM,_MEMBER_SCAD-SVM,_MEMBER_SGLasso-SVM,_MEMBER_SVM-RFE,_MEMBER_mRMR-SVM,_LogP_CNet-SVM,_LogP_Enet-SVM,_LogP_L2SCAD-SVM,_LogP_SCAD-SVM,_LogP_SGLasso-SVM,_LogP_SVM-RFE,_LogP_mRMR-SVM,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff,GROUP_ID,FirstInGroupByEnrichment,FirstInGroupByLogP,BestLogPInGroup,BestEnrichmentInGroup,URL
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.998312095030813,GO:0043549,M0000001,1,0,GO Biological Processes,19,regulation of kinase activity,19_GO:0008152 metabolic process,-3.998312095030813,7.762982005141389,6.0266499018679935,30198,778,30,6,20.0,7.302967433402216,905|3815|4040|4616|6464|8817,CCNT2|KIT|LRP6|GADD45B|SHC1|FGF18,-2.1976887269517444,0,15,0,0,-6.324028717588949,13.481250000000001,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.2482848782211047,GO:0071900,M0000001,1,0,GO Biological Processes,19,regulation of protein serine/threonine kinase activity,19_GO:0008152 metabolic process,-3.2482848782211047,10.377319587628866,5.862500048883008,30198,388,30,4,13.333333333333334,6.206328908341751,905|3815|4040|8817,CCNT2|KIT|LRP6|FGF18,-1.622024394353763,0,15,0,0,-6.324028717588949,13.481250000000001,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.8507134654199224,GO:0071902,M0000001,1,0,GO Biological Processes,19,positive regulation of protein serine/threonine kinase activity,19_GO:0048518 positive regulation of biological process,-2.8507134654199224,13.481250000000001,5.912606916060391,30198,224,30,3,10.0,5.477225575051661,905|3815|8817,CCNT2|KIT|FGF18,-1.3135466470087345,0,15,0,0,-6.324028717588949,13.481250000000001,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.1172029937620835,GO:0045860,M0000001,1,0,GO Biological Processes,19,positive regulation of protein kinase activity,19_GO:0048518 positive regulation of biological process,-2.427499249403512,4.064242614566743,3.7553300383274095,30198,409,109,6,5.504587155963303,2.184512281214591,148|905|2246|3815|8817|22974,ADRA1A|CCNT2|FGF1|KIT|FGF18|TPX2,-0.7696242303521375,0,15,0,0,-6.324028717588949,13.481250000000001,
1,0,0,0,0,0,1,-4.955916245401469,0.0,0.0,0.0,0.0,0.0,-3.5268098823227496,WP236,M1000001,2,0,WikiPathways,27,Adipogenesis,,-6.2945256154105405,14.803977869598713,9.529851312370736,30198,131,109,7,6.422018348623853,2.3480609122499354,1385|1499|1959|4616|6927|7480|8788,CREB1|CTNNB1|EGR2|GADD45B|HNF1A|WNT10B|DLK1,-3.987847201488877,0,16,1,1,-6.2945256154105405,14.803977869598713,
0,0,1,0,0,1,1,0.0,0.0,-3.349097594868279,0.0,0.0,-2.6601947510913484,-2.6601947510913484,GO:0030335,M0010011,3,0,GO Biological Processes,19,positive regulation of cell migration,19_GO:0040011 locomotion,-6.045247724524392,5.936697247706421,7.097368130567883,30198,560,109,12,11.009174311926605,2.9980353079826774,208|2246|3725|3815|4680|5595|6354|8817|8840|10894|51176|131578,AKT2|FGF1|JUN|KIT|CEACAM6|MAPK3|CCL7|FGF18|CCN4|LYVE1|LEF1|LRRC15,-3.800980346400461,0,17,1,1,-6.045247724524392,5.936697247706421,
0,0,1,0,0,1,1,0.0,0.0,-3.2804488376884438,0.0,0.0,-2.594273353162522,-2.594273353162522,GO:2000147,M0010011,3,0,GO Biological Processes,19,positive regulation of cell motility,19_GO:0040011 locomotion,-5.855565131041639,5.692723388211637,6.892457778171114,30198,584,109,12,11.009174311926605,2.9980353079826774,208|2246|3725|3815|4680|5595|6354|8817|8840|10894|51176|131578,AKT2|FGF1|JUN|KIT|CEACAM6|MAPK3|CCL7|FGF18|CCN4|LYVE1|LEF1|LRRC15,-3.6653210728642747,0,17,0,0,-6.045247724524392,5.936697247706421,
0,0,1,0,0,1,1,0.0,0.0,-3.2445120963311798,0.0,0.0,-2.5598131784664937,-2.5598131784664937,GO:0051272,M0010011,3,0,GO Biological Processes,19,positive regulation of cellular component movement,19_GO:0051179 localization,-5.756618371041585,5.568761237379558,6.786153951911375,30198,597,109,12,11.009174311926605,2.9980353079826774,208|2246|3725|3815|4680|5595|6354|8817|8840|10894|51176|131578,AKT2|FGF1|JUN|KIT|CEACAM6|MAPK3|CCL7|FGF18|CCN4|LYVE1|LEF1|LRRC15,-3.5875242192548655,0,17,0,0,-6.045247724524392,5.936697247706421,
0,0,1,0,0,1,1,0.0,0.0,-3.2390577914675895,0.0,0.0,-2.554585990394921,-2.554585990394921,GO:0040017,M0010011,3,0,GO Biological Processes,19,positive regulation of locomotion,19_GO:0040011 locomotion,-5.741622214447918,5.550167710710511,6.770076363797234,30198,599,109,12,11.009174311926605,2.9980353079826774,208|2246|3725|3815|4680|5595|6354|8817|8840|10894|51176|131578,AKT2|FGF1|JUN|KIT|CEACAM6|MAPK3|CCL7|FGF18|CCN4|LYVE1|LEF1|LRRC15,-3.578242546185628,0,17,0,0,-6.045247724524392,5.936697247706421,
1,0,1,1,0,1,1,-5.117157328998628,0.0,-2.968149861421686,-2.6179358965675874,0.0,-3.2131993529656486,-2.2960363879435874,R-HSA-372790,M1011011,5,0,Reactome Gene Sets,6,Signaling by GPCR,,-5.764516950604629,5.087000466490437,6.623311810871782,30198,708,109,13,11.926605504587156,3.1043275972683815,148|208|1385|2920|3845|5021|5137|5179|5595|6354|6464|7480|54361,ADRA1A|AKT2|CREB1|CXCL2|KRAS|OXTR|PDE1C|PENK|MAPK3|CCL7|SHC1|WNT10B|WNT4,-3.589632119937015,0,18,1,1,-5.764516950604629,22.535820895522388,
1,0,1,0,0,1,0,-2.2766760313410708,0.0,-4.203208839209197,0.0,0.0,-2.3565469703994144,0.0,R-HSA-373076,M1010010,3,0,Reactome Gene Sets,6,Class A/1 (Rhodopsin-like receptors),,-4.203208839209197,18.028656716417913,8.068406064817788,30198,335,20,4,20.0,8.944271909999161,148|2920|5179|6354,ADRA1A|CXCL2|PENK|CCL7,-2.3264294511882477,0,18,0,0,-5.764516950604629,22.535820895522388,
1,0,1,1,0,1,1,-3.299304285402214,0.0,-2.0962929194076527,-2.7567067737151483,0.0,-3.4344864952784495,-2.468598801991304,R-HSA-388396,M1011011,5,0,Reactome Gene Sets,6,GPCR downstream signalling,,-3.994846461740759,4.376712030957868,5.1677109015805724,30198,633,109,10,9.174311926605505,2.7648899530730944,148|208|1385|2920|3845|5021|5137|5179|5595|6464,ADRA1A|AKT2|CREB1|CXCL2|KRAS|OXTR|PDE1C|PENK|MAPK3|SHC1,-2.128217991163176,0,18,0,0,-5.764516950604629,22.535820895522388,
1,0,1,0,0,1,0,-2.903156518631654,0.0,-3.51621781327717,0.0,0.0,-2.9858662799216793,0.0,R-HSA-375276,M1010010,3,0,Reactome Gene Sets,6,Peptide ligand-binding receptors,,-3.51621781327717,22.535820895522388,7.886280464621025,30198,201,20,3,15.0,7.984359711335657,2920|5179|6354,CXCL2|PENK|CCL7,-1.8355996670872359,0,18,0,0,-5.764516950604629,22.535820895522388,
1,0,0,0,0,1,0,-2.339458679706555,0.0,0.0,0.0,0.0,-2.4196881426211867,0.0,R-HSA-418594,M1000010,2,0,Reactome Gene Sets,6,G alpha (i) signalling events,,-2.4196881426211867,9.49622641509434,4.803066591854733,30198,318,30,3,10.0,5.477225575051661,2920|5137|5179,CXCL2|PDE1C|PENK,-0.9569782635728105,0,18,0,0,-5.764516950604629,22.535820895522388,
1,0,1,0,0,1,1,-2.7173013809410653,0.0,-2.367716536943816,0.0,0.0,-3.8882649438389723,-3.8882649438389723,GO:0001501,M1010011,4,0,GO Biological Processes,19,skeletal system development,19_GO:0032502 developmental process,-5.647053056786339,6.0346625488236905,6.867209365545092,30198,505,109,11,10.091743119266056,2.8851582131762328,1300|1311|1499|2253|3815|5307|5595|6722|7480|8817|8840,COL10A1|COMP|CTNNB1|FGF8|KIT|PITX1|MAPK3|SRF|WNT10B|FGF18|CCN4,-3.511169562110408,0,19,1,1,-5.647053056786339,10.587740314380879,
1,0,0,0,0,0,1,-3.213165053241606,0.0,0.0,0.0,0.0,0.0,-3.296813210851979,GO:0051216,M1000001,2,0,GO Biological Processes,19,cartilage development,19_GO:0032502 developmental process,-4.631359809429506,10.587740314380879,7.24936835075742,30198,157,109,6,5.504587155963303,2.184512281214591,1311|5307|5595|6722|7480|8817,COMP|PITX1|MAPK3|SRF|WNT10B|FGF18,-2.66889498394793,0,19,0,0,-5.647053056786339,10.587740314380879,
0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,-2.9370871637994886,-2.9370871637994886,GO:0060348,M0000011,2,0,GO Biological Processes,19,bone development,19_GO:0032502 developmental process,-3.9410542447781105,7.9534699969272635,6.071346331960734,30198,209,109,6,5.504587155963303,2.184512281214591,1311|2253|3815|6722|8817|8840,COMP|FGF8|KIT|SRF|FGF18|CCN4,-2.0815338621986665,0,19,0,0,-5.647053056786339,10.587740314380879,
1,0,0,0,0,0,1,-2.8427025526978076,0.0,0.0,0.0,0.0,0.0,-2.92519946455151,GO:0061448,M1000001,2,0,GO Biological Processes,19,connective tissue development,19_GO:0032502 developmental process,-3.9184612181316876,7.878081655724161,6.034389187412613,30198,211,109,6,5.504587155963303,2.184512281214591,1311|5307|5595|6722|7480|8817,COMP|PITX1|MAPK3|SRF|WNT10B|FGF18,-2.064544713070242,0,19,0,0,-5.647053056786339,10.587740314380879,
1,0,0,0,0,0,1,-2.7629748311686786,0.0,0.0,0.0,0.0,0.0,-2.8451740195519037,GO:0048705,M1000001,2,0,GO Biological Processes,19,skeletal system morphogenesis,19_GO:0032502 developmental process,-2.863612973725874,6.156574923547401,4.672816812689986,30198,225,109,5,4.587155963302752,2.0038348475654213,1311|1499|2253|7480|8817,COMP|CTNNB1|FGF8|WNT10B|FGF18,-1.1687543884213294,0,19,0,0,-5.647053056786339,10.587740314380879,
1,0,0,0,0,1,1,-2.7173013809410653,0.0,0.0,0.0,0.0,-3.8882649438389723,-2.82385605248229,GO:0071407,M1000011,3,0,GO Biological Processes,19,cellular response to organic cyclic compound,19_GO:0050896 response to stimulus,-5.647053056786339,6.0346625488236905,6.867209365545092,30198,505,109,11,10.091743119266056,2.8851582131762328,1066|1385|1499|2002|3624|3753|4040|5179|5595|6532|7480,CES1|CREB1|CTNNB1|ELK1|INHBA|KCNE1|LRP6|PENK|MAPK3|SLC6A4|WNT10B,-3.511169562110408,0,20,1,1,-5.647053056786339,14.581361661033318,
1,0,0,1,0,1,0,-3.758042769472442,0.0,0.0,-3.0440450826948173,0.0,-3.8963144978243798,0.0,GO:0071396,M1001010,3,0,GO Biological Processes,19,cellular response to lipid,19_GO:0050896 response to stimulus,-4.832571951615493,5.5078702099330625,6.136277655403723,30198,503,109,10,9.174311926605505,2.7648899530730944,1066|1385|2002|2920|3624|4040|5179|5595|6532|7480,CES1|CREB1|ELK1|CXCL2|INHBA|LRP6|PENK|MAPK3|SLC6A4|WNT10B,-2.836683370646967,0,20,0,0,-5.647053056786339,14.581361661033318,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-3.9388127864086715,GO:0097306,M0000001,1,0,GO Biological Processes,19,cellular response to alcohol,19_GO:0050896 response to stimulus,-4.60211323362909,14.581361661033318,7.9797906713478035,30198,95,109,5,4.587155963302752,2.0038348475654213,1066|1385|1499|3624|4040,CES1|CREB1|CTNNB1|INHBA|LRP6,-2.646739087808868,0,20,0,0,-5.647053056786339,14.581361661033318,
0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,-2.7702469472751257,GO:0097305,M0000001,1,0,GO Biological Processes,19,response to alcohol,19_GO:0050896 response to stimulus,-3.6254147671159673,6.955126482668611,5.563108820652256,30198,239,109,6,5.504587155963303,2.184512281214591,1066|1385|1499|3624|4040|5179,CES1|CREB1|CTNNB1|INHBA|LRP6|PENK,-1.8336461688033663,0,20,0,0,-5.647053056786339,14.581361661033318,
1,0,0,0,0,0,0,-5.507641355538564,0.0,0.0,0.0,0.0,0.0,0.0,WP3845,M1000000,1,0,WikiPathways,27,Canonical and non-canonical Notch signaling,,-5.577809644541022,41.04383282364934,12.528928780975315,30198,27,109,4,3.669724770642202,1.8008805113767183,8788|28514|51176|65989,DLK1|DLL1|LEF1|DLK2,-3.4524550166087167,0,21,1,1,-5.577809644541022,74.50164473684211,
1,0,0,0,0,0,0,-5.05107085435269,0.0,0.0,0.0,0.0,0.0,0.0,GO:0045746,M1000000,1,0,GO Biological Processes,19,negative regulation of Notch signaling pathway,19_GO:0023052 signaling,-5.05107085435269,74.50164473684211,14.766283843368116,30198,38,32,3,9.375,5.152697639950359,8788|28514|65989,DLK1|DLL1|DLK2,-2.896619115859266,0,21,0,0,-5.577809644541022,74.50164473684211,
1,0,0,0,0,0,0,-3.827029730561775,0.0,0.0,0.0,0.0,0.0,0.0,GO:0008593,M1000000,1,0,GO Biological Processes,19,regulation of Notch signaling pathway,19_GO:0023052 signaling,-4.558383499504984,14.280715028847064,7.885116866942451,30198,97,109,5,4.587155963302752,2.0038348475654213,3815|8788|23493|28514|65989,KIT|DLK1|HEY2|DLL1|DLK2,-2.617221893764237,0,21,0,0,-5.577809644541022,74.50164473684211,
1,0,0,0,0,0,0,-4.176724580344477,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-1980143,M1000000,1,0,Reactome Gene Sets,6,Signaling by NOTCH1,,-4.176724580344477,38.257601351351354,10.451351573227237,30198,74,32,3,9.375,5.152697639950359,8788|26508|28514,DLK1|HEYL|DLL1,-2.311527064873342,0,21,0,0,-5.577809644541022,74.50164473684211,
1,0,0,0,0,0,0,-3.958196796676888,0.0,0.0,0.0,0.0,0.0,0.0,R-HSA-157118,M1000000,1,0,Reactome Gene Sets,6,Signaling by NOTCH,,-3.958196796676888,15.994703389830509,7.5319340098434155,30198,236,32,4,12.5,5.846339666834283,3725|8788|26508|28514,JUN|DLK1|HEYL|DLL1,-2.1712270812460557,0,21,0,0,-5.577809644541022,74.50164473684211,
1,0,0,0,0,0,1,-2.1012174031285156,0.0,0.0,0.0,0.0,0.0,-4.0762212947453405,GO:0009725,M1000001,2,0,GO Biological Processes,19,response to hormone,19_GO:0050896 response to stimulus,-5.4720708570353525,4.782996454548778,6.327307108803339,30198,753,109,13,11.926605504587156,3.1043275972683815,148|208|1385|1959|3624|3815|4040|5021|6464|6599|6722|7480|116085,ADRA1A|AKT2|CREB1|EGR2|INHBA|KIT|LRP6|OXTR|SHC1|SMARCC1|SRF|WNT10B|SLC22A12,-3.3595282048630133,0,22,1,1,-5.4720708570353525,5.227280595464775,
1,0,0,0,0,0,0,-2.492164364257984,0.0,0.0,0.0,0.0,0.0,0.0,GO:0044057,M1000000,1,0,GO Biological Processes,19,regulation of system process,19_GO:0032501 multicellular organismal process,-5.055814530498825,5.227280595464775,6.203413863386932,30198,583,109,11,10.091743119266056,2.8851582131762328,148|1264|1959|3624|3753|3815|4089|5021|5348|6722|23493,ADRA1A|CNN1|EGR2|INHBA|KCNE1|KIT|SMAD4|OXTR|FXYD1|SRF|HEY2,-3.0237137768758546,0,22,0,0,-5.4720708570353525,5.227280595464775,
1,0,0,0,0,1,0,-3.7902643850998796,0.0,0.0,0.0,0.0,-2.6614352637620646,0.0,GO:0042692,M1000010,2,0,GO Biological Processes,19,muscle cell differentiation,19_GO:0032502 developmental process,-5.3005077571211245,8.491827480755036,7.316361476248141,30198,261,109,8,7.339449541284404,2.4978475771938924,148|1311|1499|3845|6722|7480|23493|54361,ADRA1A|COMP|CTNNB1|KRAS|SRF|WNT10B|HEY2|WNT4,-3.21960838644425,0,23,1,1,-5.3005077571211245,8.491827480755036,
1,0,0,0,0,0,0,-3.8095887222983813,0.0,0.0,0.0,0.0,0.0,0.0,GO:0008285,M1000000,1,0,GO Biological Processes,19,negative regulation of cell population proliferation,19_GO:0048519 negative regulation of biological process,-4.557053027532276,4.229707962742489,5.522090500352096,30198,786,109,12,11.009174311926605,2.9980353079826774,148|1264|1499|3489|3624|3725|4089|6532|6722|7480|10664|28514,ADRA1A|CNN1|CTNNB1|IGFBP6|INHBA|JUN|SMAD4|SLC6A4|SRF|WNT10B|CTCF|DLL1,-2.617221893764237,0,23,0,0,-5.3005077571211245,8.491827480755036,
1,0,0,0,0,0,1,-3.8030612496046765,0.0,0.0,0.0,0.0,0.0,-2.6709165279890024,GO:0043588,M1000001,2,0,GO Biological Processes,19,skin development,19_GO:0032502 developmental process,-4.350975777921023,7.48772625836846,6.31124479123681,30198,259,109,7,6.422018348623853,2.3480609122499354,1311|1499|3624|4089|6722|28514|168002,COMP|CTNNB1|INHBA|SMAD4|SRF|DLL1|DACT2,-2.42941594020571,0,23,0,0,-5.3005077571211245,8.491827480755036,
1,0,1,0,0,0,1,-3.2030170936973987,0.0,-2.7391983566815643,0.0,0.0,0.0,-2.2271496469283765,GO:0040007,M1010001,3,0,GO Biological Processes,19,growth,19_GO:0040007 growth,-4.190101918275291,5.942002607177116,5.780407172054068,30198,373,109,8,7.339449541284404,2.4978475771938924,148|1311|1499|2246|4089|6722|7480|28514,ADRA1A|COMP|CTNNB1|FGF1|SMAD4|SRF|WNT10B|DLL1,-2.2907371391004823,0,23,0,0,-5.3005077571211245,8.491827480755036,
1,0,1,0,0,0,1,-3.2030170936973987,0.0,-2.7391983566815643,0.0,0.0,0.0,-2.2271496469283765,GO:0048589,M1010001,3,0,GO Biological Processes,19,developmental growth,19_GO:0040007 growth,-4.190101918275291,5.942002607177116,5.780407172054068,30198,373,109,8,7.339449541284404,2.4978475771938924,148|1311|1499|2246|4089|6722|7480|28514,ADRA1A|COMP|CTNNB1|FGF1|SMAD4|SRF|WNT10B|DLL1,-2.2907371391004823,0,23,0,0,-5.3005077571211245,8.491827480755036,
1,0,0,0,0,0,1,-2.709183703484458,0.0,0.0,0.0,0.0,0.0,-2.791170422964758,GO:0001894,M1000001,2,0,GO Biological Processes,19,tissue homeostasis,19_GO:0032501 multicellular organismal process,-3.6648225933735623,7.073511614288503,5.625646277046841,30198,235,109,6,5.504587155963303,2.184512281214591,1311|1472|1499|3845|6722|115861,COMP|CST4|CTNNB1|KRAS|SRF|NXNL1,-1.8608195386439497,0,23,0,0,-5.3005077571211245,8.491827480755036,
1,0,0,0,0,0,1,-3.247202122922691,0.0,0.0,0.0,0.0,0.0,-2.2597609858674663,GO:0048871,M1000001,2,0,GO Biological Processes,19,multicellular organismal homeostasis,19_GO:0032501 multicellular organismal process,-3.4472960812177744,5.3424823716733645,5.009791214752152,30198,363,109,7,6.422018348623853,2.3480609122499354,1311|1472|1499|3845|6722|28514|115861,COMP|CST4|CTNNB1|KRAS|SRF|DLL1|NXNL1,-1.6801624072053534,0,23,0,0,-5.3005077571211245,8.491827480755036,
1,0,0,0,0,0,1,-2.498383092120818,0.0,0.0,0.0,0.0,0.0,-2.5794368564146954,GO:0060249,M1000001,2,0,GO Biological Processes,19,anatomical structure homeostasis,19_GO:0065007 biological regulation,-3.268601013453292,5.957975732465226,5.007537759356939,30198,279,109,6,5.504587155963303,2.184512281214591,1311|1472|1499|3845|6722|115861,COMP|CST4|CTNNB1|KRAS|SRF|NXNL1,-1.5182251002989162,0,23,0,0,-5.3005077571211245,8.491827480755036,
1,0,0,0,0,1,0,-3.7649786532975646,0.0,0.0,0.0,0.0,-3.8769841881448124,0.0,GO:0007611,M1000010,2,0,GO Biological Processes,19,learning or memory,19_GO:0032501 multicellular organismal process,-5.252107783548568,8.363648952743638,7.24656449196879,30198,265,109,8,7.339449541284404,2.4978475771938924,1385|1959|3815|3845|5021|6532|6722|25769,CREB1|EGR2|KIT|KRAS|OXTR|SLC6A4|SRF|SLC24A2,-3.180498488641924,0,24,1,1,-5.252107783548568,24.551219512195125,
1,0,0,0,0,1,0,-3.521572272158458,0.0,0.0,0.0,0.0,-3.6326200954797714,0.0,GO:0050890,M1000010,2,0,GO Biological Processes,19,cognition,19_GO:0032501 multicellular organismal process,-4.788738674778303,7.219436392433434,6.59236533913387,30198,307,109,8,7.339449541284404,2.4978475771938924,1385|1959|3815|3845|5021|6532|6722|25769,CREB1|EGR2|KIT|KRAS|OXTR|SLC6A4|SRF|SLC24A2,-2.8012005823684705,0,24,0,0,-5.252107783548568,24.551219512195125,
0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-3.6281938889334993,0.0,GO:0007613,M0000010,1,0,GO Biological Processes,19,memory,19_GO:0032501 multicellular organismal process,-4.098964283151252,11.448176510728638,6.9311803516610855,30198,121,109,5,4.587155963302752,2.0038348475654213,1385|5021|6532|6722|25769,CREB1|OXTR|SLC6A4|SRF|SLC24A2,-2.2177608044254735,0,24,0,0,-5.252107783548568,24.551219512195125,
1,0,0,0,0,1,0,-2.9548375648817484,0.0,0.0,0.0,0.0,-3.062976484756481,0.0,GO:0050804,M1000010,2,0,GO Biological Processes,19,modulation of chemical synaptic transmission,19_GO:0023052 signaling,-3.730955613627173,5.095096488453022,5.177995714286325,30198,435,109,8,7.339449541284404,2.4978475771938924,148|1959|3815|3845|5021|6532|6722|25769,ADRA1A|EGR2|KIT|KRAS|OXTR|SLC6A4|SRF|SLC24A2,-1.9143634315895397,0,24,0,0,-5.252107783548568,24.551219512195125,
1,0,0,0,0,1,0,-2.951156426918752,0.0,0.0,0.0,0.0,-3.0592726812315107,0.0,GO:0099177,M1000010,2,0,GO Biological Processes,19,regulation of trans-synaptic signaling,19_GO:0023052 signaling,-3.7241993033183007,5.083410487332716,5.169237659034675,30198,436,109,8,7.339449541284404,2.4978475771938924,148|1959|3815|3845|5021|6532|6722|25769,ADRA1A|EGR2|KIT|KRAS|OXTR|SLC6A4|SRF|SLC24A2,-1.9088825832309102,0,24,0,0,-5.252107783548568,24.551219512195125,
1,0,0,1,0,1,0,-3.5002629180949585,0.0,0.0,-2.882987353960326,0.0,-3.6368937691634406,0.0,GO:0007610,M1001010,3,0,GO Biological Processes,19,behavior,19_GO:0032501 multicellular organismal process,-3.6368937691634406,8.79895104895105,5.938366078461366,30198,572,30,5,16.666666666666668,6.804138174397717,3845|5021|5179|6532|25769,KRAS|OXTR|PENK|SLC6A4|SLC24A2,-1.9293041070539743,0,24,0,0,-5.252107783548568,24.551219512195125,
0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-3.6072385547721666,0.0,GO:0032355,M0000010,1,0,GO Biological Processes,19,response to estradiol,19_GO:0050896 response to stimulus,-3.6072385547721666,24.551219512195125,8.25339071811457,30198,123,30,3,10.0,5.477225575051661,5021|5179|6532,OXTR|PENK|SLC6A4,-1.9114137966956015,0,24,0,0,-5.252107783548568,24.551219512195125,
0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-2.5320643116543016,0.0,GO:0036293,M0000010,1,0,GO Biological Processes,19,response to decreased oxygen levels,19_GO:0050896 response to stimulus,-3.18078215112281,5.731983549509648,4.873486983119937,30198,290,109,6,5.504587155963303,2.184512281214591,571|4089|5021|5179|6532|6722,BACH1|SMAD4|OXTR|PENK|SLC6A4|SRF,-1.44147772094468,0,24,0,0,-5.252107783548568,24.551219512195125,
1,0,0,0,0,0,0,-2.8846926349259747,0.0,0.0,0.0,0.0,0.0,0.0,GO:0048167,M1000000,1,0,GO Biological Processes,19,regulation of synaptic plasticity,19_GO:0023052 signaling,-3.0525037456381447,6.790339989206692,4.994513901098487,30198,204,109,5,4.587155963302752,2.0038348475654213,1959|3815|3845|6722|25769,EGR2|KIT|KRAS|SRF|SLC24A2,-1.324568701532014,0,24,0,0,-5.252107783548568,24.551219512195125,
0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,-2.4273552757182646,0.0,GO:0070482,M0000010,1,0,GO Biological Processes,19,response to oxygen levels,19_GO:0050896 response to stimulus,-2.987864469781153,5.26036464986645,4.582228629037341,30198,316,109,6,5.504587155963303,2.184512281214591,571|4089|5021|5179|6532|6722,BACH1|SMAD4|OXTR|PENK|SLC6A4|SRF,-1.2712371397144369,0,24,0,0,-5.252107783548568,24.551219512195125,
1,0,0,0,0,0,0,-5.2387694397505555,0.0,0.0,0.0,0.0,0.0,0.0,WP422,M1000000,1,0,WikiPathways,27,MAPK cascade,,-5.2387694397505555,85.78977272727273,15.8725535729932,30198,33,32,3,9.375,5.152697639950359,2002|3725|3845,ELK1|JUN|KRAS,-3.015371902951625,0,25,1,1,-5.2387694397505555,85.78977272727273,
1,0,0,0,0,0,0,-5.078157731238541,0.0,0.0,0.0,0.0,0.0,0.0,GO:0001889,M1000000,1,0,GO Biological Processes,19,liver development,19_GO:0032502 developmental process,-5.078157731238541,30.940573770491802,10.792648209725664,30198,122,32,4,12.5,5.846339666834283,2002|3725|6927|54361,ELK1|JUN|HNF1A|WNT4,-2.9090635794518223,0,25,0,0,-5.2387694397505555,85.78977272727273,
1,0,0,0,0,0,0,-5.03640098974618,0.0,0.0,0.0,0.0,0.0,0.0,GO:0061008,M1000000,1,0,GO Biological Processes,19,hepaticobiliary system development,19_GO:0032502 developmental process,-5.03640098974618,30.198,10.654124289245338,30198,125,32,4,12.5,5.846339666834283,2002|3725|6927|54361,ELK1|JUN|HNF1A|WNT4,-2.889727014986743,0,25,0,0,-5.2387694397505555,85.78977272727273,
1,0,0,1,0,1,1,-2.9548375648817484,0.0,0.0,-4.717110145596589,0.0,-3.062976484756481,-2.044223729452953,GO:0009314,M1001011,4,0,GO Biological Processes,19,response to radiation,19_GO:0050896 response to stimulus,-4.717110145596589,23.140229885057476,9.273808867265961,30198,435,12,4,33.333333333333336,13.608276348795433,2002|3845|5179|25769,ELK1|KRAS|PENK|SLC24A2,-2.693527628542145,0,25,0,0,-5.2387694397505555,85.78977272727273,
1,0,0,0,0,1,0,-4.679307031701107,0.0,0.0,0.0,0.0,-3.3212418985226484,0.0,hsa04921,M1000010,2,0,KEGG Pathway,24,Oxytocin signaling pathway,,-4.679307031701107,24.511363636363637,9.527025498310993,30198,154,32,4,12.5,5.846339666834283,2002|3725|3845|5021,ELK1|JUN|KRAS|OXTR,-2.6676956664697484,0,25,0,0,-5.2387694397505555,85.78977272727273,
1,0,0,0,0,0,0,-4.345365378191969,0.0,0.0,0.0,0.0,0.0,0.0,M272,M1000000,1,0,Canonical Pathways,11,PID CD8 TCR DOWNSTREAM PATHWAY,,-4.345365378191969,43.55480769230769,11.186188929246123,30198,65,32,3,9.375,5.152697639950359,2002|3725|3845,ELK1|JUN|KRAS,-2.4397740481765298,0,25,0,0,-5.2387694397505555,85.78977272727273,
1,0,0,0,0,0,0,-3.8812349004878297,0.0,0.0,0.0,0.0,0.0,0.0,hsa04912,M1000000,1,0,KEGG Pathway,24,GnRH signaling pathway,,-3.8812349004878297,30.441532258064516,9.261484250259999,30198,93,32,3,9.375,5.152697639950359,2002|3725|3845,ELK1|JUN|KRAS,-2.1174950257754723,0,25,0,0,-5.2387694397505555,85.78977272727273,
1,0,0,1,0,1,1,-2.378115014986777,0.0,0.0,-3.665724077010737,0.0,-2.458555598456538,-2.458555598456538,GO:0009416,M1001011,4,0,GO Biological Processes,19,response to light stimulus,19_GO:0050896 response to stimulus,-3.665724077010737,24.511363636363637,8.269132633752845,30198,308,12,3,25.0,12.5,2002|3845|25769,ELK1|KRAS|SLC24A2,-1.9531367247457607,0,25,0,0,-5.2387694397505555,85.78977272727273,
